set,key1,value1
get,tweet181,-1
get,tweet182,-1
get,tweet183,-1
get,tweet184,-1
get,tweet185,-1
get,tweet186,-1
get,tweet187,-1
get,tweet188,-1
get,tweet189,-1
get,tweet190,-1
get,tweet191,-1
get,tweet192,-1
get,tweet193,-1
get,tweet18,-1
get,tweet194,-1
get,tweet195,-1
get,tweet196,-1
get,tweet197,-1
set,tweet197,customer179
get,tweet198,-1
get,tweet199,-1
get,tweet200,-1
get,tweet201,-1
set,tweet200,customer182
get,tweet202,-1
get,tweet203,-1
set,tweet27,customer185
get,tweet204,-1
get,tweet205,-1
get,tweet206,-1
set,tweet204,customer186
set,tweet206,customer188
get,tweet207,-1
get,tweet208,-1
set,tweet207,customer189
get,tweet209,-1
get,tweet210,-1
get,tweet211,-1
get,tweet212,-1
get,tweet213,-1
get,tweet214,-1
get,tweet215,-1
get,tweet216,-1
get,tweet217,-1
get,tweet218,-1
set,tweet218,customer197
get,tweet219,-1
get,tweet220,-1
get,tweet221,-1
get,tweet222,-1
get,tweet183,-1
get,tweet223,-1
get,tweet224,-1
get,tweet225,-1
get,tweet223,-1
get,tweet226,-1
get,tweet227,-1
set,tweet186,customer168
get,tweet228,-1
get,tweet229,-1
get,tweet230,-1
get,tweet231,-1
get,tweet232,-1
get,tweet233,-1
set,tweet234,customer213
get,tweet235,-1
get,tweet236,-1
get,tweet237,-1
get,tweet238,-1
get,tweet239,-1
get,tweet240,-1
get,tweet241,-1
get,tweet242,-1
get,tweet64,-1
get,tweet183,-1
get,tweet243,-1
get,tweet244,-1
get,tweet245,-1
get,tweet246,-1
get,tweet247,-1
get,tweet248,-1
get,tweet249,-1
get,tweet250,-1
get,tweet251,-1
get,tweet18,-1
get,tweet252,-1
get,tweet18,-1
get,tweet73,-1
get,tweet253,-1
get,tweet254,-1
get,tweet255,-1
get,tweet256,-1
get,tweet257,-1
get,tweet145,-1
get,tweet183,-1
get,tweet85,-1
set,tweet145,customer238
get,tweet73,-1
get,tweet258,-1
get,tweet259,-1
get,tweet260,-1
get,tweet85,-1
get,tweet261,-1
get,tweet262,-1
set,tweet261,customer245
get,tweet263,-1
get,tweet264,-1
get,tweet265,-1
get,tweet113,-1
get,tweet266,-1
get,tweet267,-1
get,tweet268,-1
set,tweet263,customer247
get,tweet269,-1
get,tweet270,-1
get,tweet271,-1
get,tweet150,-1
get,tweet151,-1
get,tweet272,-1
get,tweet273,-1
get,tweet145,-1
get,tweet105,-1
get,tweet274,-1
get,tweet275,-1
set,tweet55,customer262
set,tweet273,customer263
get,tweet276,-1
get,tweet277,-1
get,tweet278,-1
get,tweet279,-1
get,tweet280,-1
get,tweet281,-1
get,tweet282,-1
get,tweet283,-1
get,tweet284,-1
get,tweet285,-1
get,tweet286,-1
get,tweet287,-1
set,tweet115,customer273
get,tweet288,-1
get,tweet289,-1
get,tweet290,-1
get,tweet291,-1
get,tweet292,-1
get,tweet160,-1
get,tweet293,-1
get,tweet294,-1
get,tweet295,-1
get,tweet55,-1
set,tweet289,customer275
set,tweet293,customer283
get,tweet296,-1
get,tweet297,-1
get,tweet55,-1
get,tweet298,-1
get,tweet73,-1
get,tweet299,-1
get,tweet300,-1
get,tweet301,-1
get,tweet302,-1
get,tweet303,-1
get,tweet304,-1
get,tweet305,-1
get,tweet306,-1
get,tweet142,-1
get,tweet216,-1
get,tweet217,-1
get,tweet307,-1
get,tweet308,-1
get,tweet309,-1
get,tweet310,-1
set,tweet311,customer162
get,tweet142,-1
get,tweet312,-1
get,tweet313,-1
get,tweet314,-1
get,tweet315,-1
get,tweet316,-1
get,tweet317,-1
get,tweet187,-1
get,tweet317,-1
get,tweet318,-1
get,tweet18,-1
get,tweet319,-1
get,tweet320,-1
get,tweet321,-1
get,tweet322,-1
get,tweet323,-1
get,tweet324,-1
get,tweet280,-1
get,tweet281,-1
get,tweet325,-1
get,tweet326,-1
get,tweet327,-1
get,tweet328,-1
get,tweet18,-1
get,tweet329,-1
get,tweet330,-1
get,tweet331,-1
get,tweet332,-1
get,tweet333,-1
get,tweet334,-1
get,tweet335,-1
get,tweet305,-1
get,tweet306,-1
set,tweet148,customer130
get,tweet317,-1
get,tweet336,-1
get,tweet337,-1
get,tweet338,-1
get,tweet339,-1
get,tweet340,-1
get,tweet341,-1
get,tweet342,-1
get,tweet343,-1
get,tweet344,-1
get,tweet345,-1
set,tweet341,customer328
get,tweet160,-1
get,tweet346,-1
get,tweet347,-1
get,tweet348,-1
set,tweet349,customer334
get,tweet350,-1
get,tweet351,-1
get,tweet42,-1
get,tweet352,-1
get,tweet353,-1
get,tweet354,-1
get,tweet355,-1
get,tweet356,-1
get,tweet357,-1
get,tweet358,-1
get,tweet149,-1
get,tweet359,-1
set,tweet357,customer340
get,tweet360,-1
get,tweet361,-1
get,tweet362,-1
get,tweet363,-1
get,tweet364,-1
get,tweet365,-1
set,tweet366,customer350
set,tweet365,customer349
get,tweet367,-1
get,tweet368,-1
get,tweet369,-1
get,tweet280,-1
get,tweet281,-1
set,tweet362,customer233
set,tweet369,customer353
get,tweet370,-1
set,tweet371,customer356
get,tweet372,-1
get,tweet373,-1
get,tweet374,-1
get,tweet375,-1
get,tweet376,-1
get,tweet377,-1
get,tweet378,-1
get,tweet379,-1
get,tweet380,-1
get,tweet359,-1
get,tweet381,-1
get,tweet382,-1
get,tweet383,-1
get,tweet384,-1
get,tweet385,-1
get,tweet386,-1
get,tweet387,-1
set,tweet382,customer365
get,tweet388,-1
get,tweet389,-1
get,tweet390,-1
get,tweet391,-1
get,tweet392,-1
get,tweet393,-1
get,tweet394,-1
get,tweet388,-1
get,tweet295,-1
get,tweet395,-1
get,tweet396,-1
get,tweet397,-1
get,tweet55,-1
get,tweet398,-1
get,tweet399,-1
get,tweet400,-1
get,tweet401,-1
set,tweet398,customer376
get,tweet402,-1
get,tweet403,-1
get,tweet317,-1
get,tweet404,-1
get,tweet405,-1
set,tweet406,customer380
get,tweet407,-1
get,tweet408,-1
set,tweet409,customer264
get,tweet410,-1
get,tweet411,-1
get,tweet412,-1
get,tweet413,-1
get,tweet414,-1
get,tweet415,-1
get,tweet416,-1
get,tweet417,-1
get,tweet418,-1
get,tweet419,-1
get,tweet420,-1
get,tweet421,-1
get,tweet421,-1
get,tweet422,-1
get,tweet423,-1
get,tweet424,-1
get,tweet425,-1
set,tweet320,customer311
get,tweet145,-1
get,tweet426,-1
get,tweet427,-1
get,tweet428,-1
get,tweet429,-1
get,tweet430,-1
get,tweet431,-1
get,tweet432,-1
get,tweet433,-1
get,tweet249,-1
get,tweet434,-1
get,tweet435,-1
get,tweet436,-1
get,tweet437,-1
get,tweet438,-1
get,tweet439,-1
get,tweet440,-1
get,tweet441,-1
get,tweet442,-1
get,tweet443,-1
get,tweet444,-1
get,tweet445,-1
get,tweet446,-1
get,tweet344,-1
get,tweet447,-1
get,tweet169,-1
get,tweet448,-1
get,tweet280,-1
get,tweet281,-1
get,tweet449,-1
get,tweet450,-1
get,tweet451,-1
get,tweet452,-1
get,tweet453,-1
get,tweet454,-1
get,tweet455,-1
get,tweet456,-1
get,tweet457,-1
get,tweet441,-1
get,tweet442,-1
get,tweet458,-1
get,tweet459,-1
get,tweet460,-1
set,tweet311,customer165
get,tweet280,-1
get,tweet281,-1
get,tweet461,-1
get,tweet462,-1
get,tweet463,-1
get,tweet464,-1
get,tweet465,-1
get,tweet466,-1
get,tweet160,-1
get,tweet312,-1
get,tweet356,-1
get,tweet467,-1
set,tweet462,customer335
get,tweet468,-1
get,tweet469,-1
get,tweet329,-1
get,tweet319,-1
get,tweet324,-1
get,tweet187,-1
get,tweet470,-1
get,tweet471,-1
get,tweet472,-1
get,tweet473,-1
get,tweet474,-1
get,tweet145,-1
get,tweet475,-1
get,tweet476,-1
get,tweet477,-1
get,tweet49,-1
get,tweet50,-1
get,tweet478,-1
get,tweet479,-1
get,tweet480,-1
get,tweet481,-1
get,tweet482,-1
get,tweet483,-1
get,tweet484,-1
get,tweet485,-1
get,tweet486,-1
set,tweet145,customer436
get,tweet487,-1
get,tweet488,-1
get,tweet489,-1
get,tweet490,-1
get,tweet491,-1
get,tweet168,-1
get,tweet492,-1
get,tweet493,-1
get,tweet494,-1
get,tweet495,-1
get,tweet160,-1
get,tweet280,-1
get,tweet281,-1
get,tweet496,-1
get,tweet497,-1
get,tweet498,-1
get,tweet499,-1
get,tweet500,-1
get,tweet160,-1
get,tweet501,-1
get,tweet502,-1
get,tweet503,-1
get,tweet504,-1
get,tweet505,-1
get,tweet506,-1
get,tweet507,-1
get,tweet78,-1
get,tweet79,-1
get,tweet508,-1
get,tweet509,-1
get,tweet506,-1
get,tweet510,-1
get,tweet511,-1
get,tweet512,-1
get,tweet513,-1
get,tweet514,-1
get,tweet511,-1
get,tweet515,-1
get,tweet516,-1
get,tweet517,-1
get,tweet518,-1
get,tweet519,-1
get,tweet520,-1
get,tweet521,-1
get,tweet183,-1
get,tweet522,-1
set,tweet521,customer473
get,tweet22,-1
set,tweet523,customer477
get,tweet524,-1
set,tweet523,customer305
get,tweet525,-1
get,tweet526,-1
get,tweet527,-1
get,tweet528,-1
get,tweet529,-1
get,tweet530,-1
get,tweet531,-1
get,tweet532,-1
get,tweet533,-1
get,tweet534,-1
get,tweet535,-1
get,tweet27,-1
set,tweet530,customer480
get,tweet536,-1
get,tweet537,-1
get,tweet538,-1
get,tweet539,-1
get,tweet536,-1
get,tweet540,-1
get,tweet541,-1
get,tweet542,-1
get,tweet543,-1
get,tweet544,-1
get,tweet545,-1
get,tweet546,-1
get,tweet547,-1
set,tweet534,customer494
get,tweet548,-1
get,tweet549,-1
get,tweet550,-1
get,tweet551,-1
get,tweet552,-1
get,tweet553,-1
get,tweet554,-1
get,tweet555,-1
get,tweet556,-1
get,tweet557,-1
get,tweet558,-1
get,tweet559,-1
get,tweet55,-1
get,tweet560,-1
get,tweet561,-1
set,tweet546,customer492
get,tweet329,-1
get,tweet562,-1
get,tweet563,-1
get,tweet20,-1
get,tweet564,-1
get,tweet565,-1
get,tweet566,-1
get,tweet567,-1
get,tweet568,-1
get,tweet569,-1
get,tweet570,-1
get,tweet550,-1
get,tweet571,-1
get,tweet572,-1
get,tweet573,-1
set,tweet569,customer511
get,tweet574,-1
get,tweet575,-1
get,tweet576,-1
get,tweet577,-1
get,tweet578,-1
get,tweet579,-1
get,tweet424,-1
set,tweet577,customer519
get,tweet187,-1
get,tweet580,-1
get,tweet160,-1
get,tweet581,-1
get,tweet329,-1
get,tweet582,-1
get,tweet583,-1
get,tweet584,-1
get,tweet585,-1
get,tweet586,-1
get,tweet382,-1
get,tweet145,-1
get,tweet570,-1
get,tweet536,-1
set,tweet584,customer528
get,tweet587,-1
get,tweet588,-1
get,tweet589,-1
get,tweet590,-1
get,tweet591,-1
get,tweet592,-1
get,tweet593,-1
get,tweet594,-1
set,tweet574,customer516
get,tweet595,-1
get,tweet596,-1
get,tweet597,-1
get,tweet169,-1
get,tweet598,-1
get,tweet599,-1
get,tweet600,-1
get,tweet601,-1
get,tweet160,-1
get,tweet602,-1
get,tweet100,-1
get,tweet603,-1
get,tweet604,-1
get,tweet329,-1
get,tweet18,-1
get,tweet42,-1
get,tweet183,-1
get,tweet605,-1
get,tweet606,-1
get,tweet607,-1
get,tweet608,-1
get,tweet609,-1
get,tweet610,-1
set,tweet598,customer542
get,tweet611,-1
get,tweet612,-1
get,tweet613,-1
get,tweet614,-1
get,tweet615,-1
get,tweet616,-1
get,tweet617,-1
get,tweet618,-1
get,tweet619,-1
set,tweet618,customer103
get,tweet620,-1
get,tweet621,-1
get,tweet622,-1
get,tweet623,-1
get,tweet624,-1
get,tweet625,-1
get,tweet626,-1
get,tweet627,-1
get,tweet628,-1
get,tweet613,-1
get,tweet629,-1
get,tweet630,-1
set,tweet153,customer135
set,tweet630,customer173
set,tweet631,customer570
get,tweet632,-1
get,tweet633,-1
get,tweet634,-1
get,tweet635,-1
get,tweet636,-1
get,tweet637,-1
get,tweet638,-1
set,tweet633,customer572
get,tweet639,-1
get,tweet640,-1
get,tweet641,-1
get,tweet642,-1
get,tweet160,-1
get,tweet643,-1
get,tweet628,-1
get,tweet644,-1
get,tweet645,-1
get,tweet646,-1
get,tweet647,-1
get,tweet648,-1
set,tweet646,customer248
get,tweet649,-1
set,tweet645,customer90
set,tweet634,customer573
get,tweet650,-1
get,tweet651,-1
get,tweet652,-1
get,tweet653,-1
get,tweet654,-1
get,tweet655,-1
get,tweet656,-1
get,tweet160,-1
set,tweet641,customer579
set,tweet650,customer591
get,tweet657,-1
get,tweet658,-1
get,tweet659,-1
get,tweet660,-1
get,tweet661,-1
get,tweet662,-1
get,tweet663,-1
get,tweet664,-1
get,tweet665,-1
get,tweet666,-1
set,tweet655,customer588
get,tweet667,-1
set,tweet666,customer597
get,tweet230,-1
get,tweet231,-1
get,tweet668,-1
get,tweet669,-1
get,tweet670,-1
get,tweet671,-1
get,tweet672,-1
get,tweet42,-1
get,tweet673,-1
get,tweet674,-1
get,tweet675,-1
get,tweet676,-1
set,tweet656,customer606
set,tweet677,customer607
get,tweet671,-1
get,tweet671,-1
get,tweet678,-1
get,tweet679,-1
get,tweet680,-1
get,tweet671,-1
get,tweet681,-1
get,tweet682,-1
get,tweet683,-1
get,tweet684,-1
get,tweet685,-1
get,tweet686,-1
set,tweet683,customer613
get,tweet187,-1
get,tweet687,-1
get,tweet688,-1
get,tweet689,-1
set,tweet679,customer610
set,tweet643,customer581
get,tweet690,-1
get,tweet691,-1
get,tweet692,-1
get,tweet693,-1
get,tweet694,-1
get,tweet695,-1
get,tweet250,-1
get,tweet251,-1
get,tweet696,-1
get,tweet697,-1
get,tweet698,-1
set,tweet692,customer622
get,tweet699,-1
get,tweet55,-1
get,tweet700,-1
get,tweet701,-1
get,tweet702,-1
get,tweet703,-1
get,tweet704,-1
get,tweet705,-1
get,tweet706,-1
get,tweet43,-1
get,tweet707,-1
get,tweet708,-1
get,tweet709,-1
get,tweet710,-1
get,tweet711,-1
get,tweet712,-1
get,tweet580,-1
get,tweet713,-1
get,tweet714,-1
get,tweet715,-1
get,tweet716,-1
get,tweet717,-1
get,tweet718,-1
set,tweet717,customer641
get,tweet719,-1
get,tweet720,-1
get,tweet721,-1
get,tweet722,-1
get,tweet336,-1
set,tweet722,customer646
get,tweet723,-1
get,tweet724,-1
get,tweet725,-1
get,tweet726,-1
get,tweet160,-1
get,tweet727,-1
get,tweet225,-1
set,tweet724,customer648
get,tweet728,-1
get,tweet187,-1
get,tweet55,-1
get,tweet187,-1
get,tweet729,-1
get,tweet730,-1
get,tweet731,-1
get,tweet732,-1
get,tweet733,-1
get,tweet734,-1
get,tweet735,-1
get,tweet736,-1
get,tweet737,-1
get,tweet738,-1
get,tweet739,-1
get,tweet740,-1
get,tweet741,-1
get,tweet742,-1
get,tweet743,-1
get,tweet744,-1
get,tweet745,-1
get,tweet746,-1
get,tweet747,-1
get,tweet748,-1
get,tweet749,-1
get,tweet750,-1
get,tweet751,-1
get,tweet752,-1
get,tweet753,-1
get,tweet754,-1
get,tweet755,-1
get,tweet756,-1
get,tweet757,-1
get,tweet758,-1
get,tweet759,-1
get,tweet160,-1
get,tweet760,-1
get,tweet628,-1
get,tweet761,-1
get,tweet762,-1
get,tweet55,-1
get,tweet763,-1
get,tweet764,-1
get,tweet765,-1
get,tweet766,-1
get,tweet767,-1
get,tweet768,-1
get,tweet769,-1
get,tweet770,-1
get,tweet771,-1
get,tweet772,-1
set,tweet763,customer684
get,tweet773,-1
get,tweet774,-1
get,tweet775,-1
get,tweet776,-1
get,tweet777,-1
get,tweet778,-1
get,tweet779,-1
get,tweet780,-1
get,tweet781,-1
get,tweet782,-1
get,tweet783,-1
get,tweet784,-1
get,tweet785,-1
set,tweet778,customer405
get,tweet786,-1
get,tweet787,-1
get,tweet788,-1
get,tweet789,-1
get,tweet779,-1
get,tweet780,-1
get,tweet18,-1
set,tweet790,customer702
get,tweet791,-1
get,tweet250,-1
get,tweet251,-1
get,tweet792,-1
set,tweet791,customer523
get,tweet160,-1
get,tweet793,-1
get,tweet794,-1
get,tweet795,-1
get,tweet796,-1
get,tweet55,-1
set,tweet276,customer264
set,tweet276,customer380
get,tweet797,-1
get,tweet798,-1
get,tweet799,-1
set,tweet796,customer181
get,tweet800,-1
get,tweet801,-1
get,tweet802,-1
set,tweet251,customer712
get,tweet803,-1
get,tweet804,-1
get,tweet805,-1
get,tweet805,-1
get,tweet676,-1
get,tweet806,-1
set,tweet804,customer554
get,tweet248,-1
get,tweet807,-1
get,tweet61,-1
get,tweet808,-1
get,tweet809,-1
get,tweet810,-1
get,tweet811,-1
get,tweet812,-1
get,tweet810,-1
get,tweet805,-1
get,tweet810,-1
set,tweet806,customer715
get,tweet805,-1
get,tweet813,-1
get,tweet814,-1
get,tweet815,-1
set,tweet799,customer710
set,tweet798,customer726
get,tweet816,-1
get,tweet810,-1
get,tweet817,-1
get,tweet818,-1
get,tweet819,-1
set,tweet814,customer71
get,tweet805,-1
get,tweet820,-1
get,tweet821,-1
get,tweet157,-1
get,tweet822,-1
set,tweet821,customer733
get,tweet805,-1
get,tweet823,-1
get,tweet824,-1
get,tweet825,-1
get,tweet59,-1
get,tweet180,-1
get,tweet42,-1
get,tweet43,-1
get,tweet817,-1
get,tweet55,-1
get,tweet826,-1
get,tweet827,-1
get,tweet828,-1
get,tweet250,-1
get,tweet251,-1
get,tweet443,-1
get,tweet805,-1
get,tweet829,-1
get,tweet830,-1
get,tweet831,-1
get,tweet832,-1
get,tweet833,-1
get,tweet834,-1
get,tweet835,-1
get,tweet836,-1
get,tweet837,-1
get,tweet838,-1
get,tweet160,-1
get,tweet314,-1
get,tweet839,-1
get,tweet840,-1
get,tweet841,-1
get,tweet842,-1
get,tweet843,-1
get,tweet844,-1
get,tweet845,-1
get,tweet846,-1
get,tweet847,-1
get,tweet848,-1
get,tweet849,-1
get,tweet850,-1
get,tweet851,-1
get,tweet250,-1
get,tweet251,-1
get,tweet852,-1
get,tweet853,-1
get,tweet854,-1
get,tweet855,-1
get,tweet856,-1
get,tweet857,-1
get,tweet858,-1
get,tweet859,-1
get,tweet860,-1
get,tweet861,-1
get,tweet19,-1
get,tweet862,-1
get,tweet863,-1
get,tweet864,-1
get,tweet865,-1
get,tweet866,-1
set,tweet863,customer767
get,tweet867,-1
get,tweet868,-1
get,tweet869,-1
get,tweet870,-1
get,tweet840,-1
get,tweet871,-1
set,tweet869,customer769
get,tweet872,-1
get,tweet873,-1
get,tweet250,-1
get,tweet251,-1
get,tweet874,-1
get,tweet875,-1
get,tweet876,-1
get,tweet877,-1
get,tweet878,-1
get,tweet879,-1
get,tweet880,-1
get,tweet881,-1
get,tweet882,-1
get,tweet580,-1
get,tweet877,-1
get,tweet883,-1
get,tweet884,-1
get,tweet885,-1
get,tweet280,-1
set,tweet883,customer783
get,tweet281,-1
get,tweet886,-1
set,tweet885,customer785
get,tweet887,-1
get,tweet888,-1
get,tweet183,-1
get,tweet889,-1
get,tweet890,-1
get,tweet891,-1
get,tweet877,-1
get,tweet892,-1
get,tweet893,-1
get,tweet894,-1
get,tweet168,-1
get,tweet895,-1
get,tweet580,-1
get,tweet896,-1
get,tweet897,-1
get,tweet898,-1
get,tweet899,-1
get,tweet900,-1
get,tweet901,-1
get,tweet902,-1
get,tweet903,-1
get,tweet904,-1
get,tweet534,-1
get,tweet905,-1
get,tweet770,-1
get,tweet906,-1
get,tweet907,-1
get,tweet908,-1
get,tweet909,-1
get,tweet910,-1
get,tweet911,-1
get,tweet912,-1
get,tweet913,-1
get,tweet448,-1
get,tweet914,-1
set,tweet448,customer488
get,tweet915,-1
set,tweet913,customer812
set,tweet802,customer13
get,tweet905,-1
get,tweet905,-1
set,tweet915,customer811
get,tweet916,-1
set,tweet908,customer806
get,tweet917,-1
get,tweet905,-1
get,tweet918,-1
get,tweet919,-1
get,tweet920,-1
get,tweet905,-1
set,tweet310,customer298
get,tweet78,-1
get,tweet79,-1
get,tweet921,-1
get,tweet922,-1
get,tweet923,-1
get,tweet924,-1
get,tweet925,-1
get,tweet926,-1
get,tweet927,-1
get,tweet928,-1
get,tweet929,-1
get,tweet930,-1
get,tweet931,-1
get,tweet932,-1
get,tweet933,-1
get,tweet934,-1
get,tweet78,-1
get,tweet79,-1
get,tweet935,-1
get,tweet936,-1
get,tweet937,-1
get,tweet938,-1
get,tweet939,-1
get,tweet940,-1
get,tweet941,-1
get,tweet942,-1
get,tweet905,-1
get,tweet943,-1
get,tweet944,-1
get,tweet945,-1
get,tweet435,-1
get,tweet946,-1
set,tweet937,customer829
get,tweet947,-1
get,tweet169,-1
get,tweet948,-1
get,tweet941,-1
get,tweet941,-1
get,tweet941,-1
get,tweet949,-1
get,tweet950,-1
get,tweet951,-1
get,tweet952,-1
get,tweet953,-1
get,tweet954,-1
get,tweet955,-1
get,tweet580,-1
get,tweet956,-1
get,tweet55,-1
get,tweet957,-1
get,tweet958,-1
get,tweet959,-1
set,tweet960,customer844
get,tweet941,-1
set,tweet956,customer843
get,tweet961,-1
get,tweet962,-1
set,tweet959,customer835
get,tweet963,-1
get,tweet964,-1
get,tweet965,-1
get,tweet966,-1
get,tweet967,-1
get,tweet968,-1
get,tweet969,-1
get,tweet970,-1
get,tweet971,-1
get,tweet169,-1
get,tweet972,-1
get,tweet973,-1
get,tweet974,-1
set,tweet969,customer852
get,tweet975,-1
get,tweet240,-1
get,tweet976,-1
get,tweet55,-1
get,tweet977,-1
get,tweet978,-1
get,tweet911,-1
get,tweet979,-1
get,tweet980,-1
get,tweet981,-1
get,tweet982,-1
get,tweet983,-1
get,tweet984,-1
get,tweet985,-1
get,tweet986,-1
get,tweet987,-1
get,tweet988,-1
get,tweet989,-1
get,tweet990,-1
get,tweet991,-1
get,tweet992,-1
get,tweet993,-1
get,tweet42,-1
get,tweet216,-1
get,tweet217,-1
get,tweet100,-1
get,tweet994,-1
get,tweet995,-1
get,tweet996,-1
get,tweet997,-1
get,tweet998,-1
get,tweet144,-1
get,tweet999,-1
get,tweet1000,-1
get,tweet786,-1
get,tweet1001,-1
get,tweet1002,-1
get,tweet1003,-1
get,tweet1004,-1
get,tweet1005,-1
get,tweet1006,-1
get,tweet1007,-1
get,tweet22,-1
get,tweet1008,-1
get,tweet1009,-1
get,tweet59,-1
get,tweet575,-1
get,tweet1010,-1
get,tweet935,-1
get,tweet936,-1
get,tweet1011,-1
get,tweet1012,-1
set,tweet1000,customer871
set,tweet1009,customer876
get,tweet1013,-1
set,tweet1004,customer872
set,tweet1005,customer872
get,tweet1014,-1
get,tweet1015,-1
get,tweet1015,-1
get,tweet166,-1
get,tweet1016,-1
get,tweet1017,-1
get,tweet1018,-1
get,tweet1019,-1
get,tweet1020,-1
get,tweet1021,-1
get,tweet1022,-1
get,tweet160,-1
get,tweet1023,-1
get,tweet576,-1
get,tweet1024,-1
get,tweet1015,-1
get,tweet1025,-1
get,tweet1024,-1
get,tweet1026,-1
get,tweet1027,-1
get,tweet1028,-1
get,tweet1029,-1
get,tweet1030,-1
get,tweet1031,-1
get,tweet1032,-1
get,tweet1033,-1
set,tweet1019,customer272
get,tweet1034,-1
get,tweet1035,-1
get,tweet580,-1
get,tweet1036,-1
get,tweet1037,-1
get,tweet1038,-1
get,tweet1039,-1
get,tweet1040,-1
get,tweet1041,-1
set,tweet1036,customer901
get,tweet1042,-1
get,tweet1043,-1
get,tweet1044,-1
get,tweet1045,-1
get,tweet905,-1
get,tweet1046,-1
